episode,episode_reward,episode_steps,episode_success,episode_delay,total_samples,epsilon,loss,timestamp
1342,-0.31803407950289375,1,1,15.703750563540451,62034,0.0681,0.257629,2026-04-02 14:26:24
1343,-4.853392305082937,9,1,68.04901270730385,62112,0.0680,0.153391,2026-04-02 14:26:25
1344,-0.17940473720447003,1,1,18.503477169020083,62126,0.0678,0.225634,2026-04-02 14:26:25
1345,-128.5178081740226,123,1,804.4078955923884,62320,0.0677,0.418184,2026-04-02 14:26:27
1346,-277.64504005022,200,0,1438.4726712182082,62380,0.0676,0.225195,2026-04-02 14:26:28
1347,-8.783831082987632,10,1,92.61146791152393,62405,0.0674,0.604423,2026-04-02 14:26:28
1348,-5.4054173427805665,7,1,60.949162581900225,62468,0.0673,0.696623,2026-04-02 14:26:29
1349,-149.48881410650085,118,1,601.5665703530773,62503,0.0672,0.154813,2026-04-02 14:26:29
1350,-80.83289505533297,64,1,396.45216956355097,62547,0.0670,0.333321,2026-04-02 14:26:30
1351,-92.68192340433855,68,1,508.81141349647356,62670,0.0669,0.835581,2026-04-02 14:26:31
1352,-32.37703649455501,24,1,149.35775412939188,62699,0.0668,0.168061,2026-04-02 14:26:32
1353,-40.93878681064048,36,1,209.70013333234144,62759,0.0666,0.184921,2026-04-02 14:26:32
1354,-1.8870759834094057,6,1,33.21047016097171,62814,0.0665,0.055654,2026-04-02 14:26:33
1355,-54.69038278420295,45,1,299.0687650031406,62910,0.0664,0.434985,2026-04-02 14:26:34
1356,-24.165262364989097,26,1,136.24552910509635,62910,0.0662,0.434985,2026-04-02 14:26:34
1357,-0.3859754797189334,1,1,17.267332033156443,62923,0.0661,0.522734,2026-04-02 14:26:34
1358,-273.9804887257471,183,1,1369.6395625751356,62949,0.0660,0.353298,2026-04-02 14:26:34
1359,-1.4781834546725698,4,1,24.213625941377444,62960,0.0658,0.126504,2026-04-02 14:26:35
1360,-19.307303379342507,28,1,108.85381968850089,63190,0.0657,0.202653,2026-04-02 14:26:37
1361,0.36994510813167275,3,1,6.723911022485896,63221,0.0656,0.102083,2026-04-02 14:26:37
1362,-83.3358900378855,51,1,366.63001118469884,63223,0.0654,0.079264,2026-04-02 14:26:37
1363,-2.422302129776433,4,1,38.21405835097437,63258,0.0653,0.527604,2026-04-02 14:26:38
1364,-35.121446933368276,41,1,243.70526303486548,63278,0.0652,0.114927,2026-04-02 14:26:38
1365,-4.127617088626695,6,1,54.12951880551547,63332,0.0650,0.345720,2026-04-02 14:26:39
1366,-295.8531534995183,184,1,1339.8736452581898,63335,0.0649,0.412546,2026-04-02 14:26:39
1367,-239.27372628549435,184,1,1338.2169220696842,63353,0.0648,0.179853,2026-04-02 14:26:39
1368,-43.378437206614365,58,1,297.9658960933065,63371,0.0647,0.332702,2026-04-02 14:26:39
1369,-2.498835122865397,10,1,46.11487001386026,63439,0.0645,0.060452,2026-04-02 14:26:40
1370,-21.444196612774427,30,1,151.70985521570873,63464,0.0644,0.274270,2026-04-02 14:26:40
1371,-12.315047474483011,11,1,93.89382682698772,63464,0.0643,0.274270,2026-04-02 14:26:40
1372,-188.41818298958373,145,1,1008.7103692706058,63523,0.0641,0.153367,2026-04-02 14:26:41
1373,-87.05074330371845,115,1,691.4157204504701,63577,0.0640,0.263786,2026-04-02 14:26:41
1374,-6.1107063727772175,8,1,66.08751553836552,63593,0.0639,0.287648,2026-04-02 14:26:41
1375,-43.63021116966151,25,1,215.41902784992897,63641,0.0638,0.440723,2026-04-02 14:26:42
1376,-12.474101295286887,13,1,120.26081881234,63752,0.0636,0.176347,2026-04-02 14:26:43
1377,-43.66403473822565,47,1,272.2567482589151,63842,0.0635,0.078593,2026-04-02 14:26:44
1378,-60.41196538212343,62,1,266.82097688525715,64094,0.0634,0.316846,2026-04-02 14:26:46
1379,-5.097375182075602,6,1,42.46929667732491,64148,0.0632,0.343576,2026-04-02 14:26:47
1380,-81.27962321630493,112,1,507.8010882539058,64225,0.0631,0.109045,2026-04-02 14:26:48
1381,-63.160963468953184,51,1,286.2741530581094,64253,0.0630,0.231010,2026-04-02 14:26:48
1382,-1.1108590513517393,3,1,20.489366936417888,64284,0.0629,0.114457,2026-04-02 14:26:48
1383,-24.723296812796473,23,1,153.48918882796502,64336,0.0627,0.055607,2026-04-02 14:26:49
1384,-176.05026188372707,148,1,678.0101295690712,64505,0.0626,0.645258,2026-04-02 14:26:51
1385,-249.02427846302984,168,1,1003.3512989860436,64587,0.0625,0.346079,2026-04-02 14:26:52
1386,-82.59871083306211,71,1,475.1464477200845,64795,0.0624,0.530761,2026-04-02 14:26:54
1387,-37.139901092054785,37,1,244.27736189079965,64806,0.0622,0.112108,2026-04-02 14:26:54
1388,0.5742170325871506,1,1,7.377195268316266,64809,0.0621,0.194815,2026-04-02 14:26:54
1389,-6.310432706094598,5,1,64.18259729568024,64856,0.0620,0.260558,2026-04-02 14:26:54
1390,-215.45007686896506,200,0,1033.3747463742386,65053,0.0619,0.063933,2026-04-02 14:26:57
1391,-59.1291231835462,65,1,296.2730634741286,65109,0.0617,0.484450,2026-04-02 14:26:57
1392,-257.2770707047808,200,0,1259.463720369483,65166,0.0616,0.757778,2026-04-02 14:26:58
1393,-37.33273567836141,44,1,314.40628087838144,65213,0.0615,0.291001,2026-04-02 14:26:58
1394,-20.22860072030489,28,1,139.6847810660431,65280,0.0614,0.418390,2026-04-02 14:26:59
1395,-231.69792706478668,200,0,1274.5057575732067,65341,0.0612,0.626679,2026-04-02 14:27:00
1396,-16.04010639802999,22,1,159.69200358707647,65393,0.0611,0.107774,2026-04-02 14:27:00
1397,-11.750301023567308,20,1,114.4751584013971,65444,0.0610,0.280857,2026-04-02 14:27:01
1398,-2.517412516076935,3,1,34.965808026916704,65474,0.0609,0.146644,2026-04-02 14:27:01
1399,-2.569786274179012,11,1,40.11436379230712,65568,0.0608,0.234287,2026-04-02 14:27:02
1400,-74.0018979396273,53,1,304.38913848383925,65591,0.0606,0.264196,2026-04-02 14:27:02
1401,-49.10468281418867,61,1,360.2126776173803,65595,0.0605,0.057052,2026-04-02 14:27:02
1402,-11.575939154717329,12,1,91.99227657631327,65692,0.0604,0.958765,2026-04-02 14:27:03
1403,-50.06148107974557,60,1,346.9279836575308,65821,0.0603,0.098319,2026-04-02 14:27:05
1404,-193.18214235648307,192,1,1155.3983710418604,65861,0.0602,0.789363,2026-04-02 14:27:05
1405,-285.89879562982964,200,0,1271.5010699975776,65871,0.0600,0.772273,2026-04-02 14:27:05
1406,-8.411431703246429,8,1,78.05450996690769,65890,0.0599,0.170937,2026-04-02 14:27:05
1407,-4.006353588454296,6,1,41.54540906719217,65944,0.0598,0.400903,2026-04-02 14:27:06
1408,-2.391189660645782,3,1,27.999306819113727,65974,0.0597,0.273671,2026-04-02 14:27:06
1409,-237.2141920472518,159,1,1131.0984858339727,66065,0.0596,0.456294,2026-04-02 14:27:07
1410,-34.073969947143695,24,1,147.56075180170814,66066,0.0594,0.269291,2026-04-02 14:27:07
1411,-8.053927572685488,20,1,102.70751031222316,66139,0.0593,0.394696,2026-04-02 14:27:08
1412,-12.4929247304993,7,1,119.18716352696785,66202,0.0592,0.115011,2026-04-02 14:27:09
1413,-18.29317071540862,19,1,136.13221211879574,66220,0.0591,0.124493,2026-04-02 14:27:09
1414,-52.41773235791094,89,1,362.59661089979505,66274,0.0590,0.150185,2026-04-02 14:27:09
1415,-101.0046770776139,86,1,457.6050370302894,66374,0.0588,0.300163,2026-04-02 14:27:10
1416,-9.657013155563533,13,1,103.06957796581929,66383,0.0587,0.385851,2026-04-02 14:27:10
1417,-14.681730723817447,24,1,110.1455873709626,66398,0.0586,0.187545,2026-04-02 14:27:10
1418,-2.746397867563192,4,1,40.91880459449626,66411,0.0585,0.213688,2026-04-02 14:27:10
1419,-8.788213372431837,11,1,80.0681384130427,66476,0.0584,0.502381,2026-04-02 14:27:11
1420,-0.45110673871288337,2,1,18.0802472429361,66499,0.0583,0.408626,2026-04-02 14:27:11
1421,-10.001214575324946,15,1,115.02877026594979,66522,0.0581,0.294753,2026-04-02 14:27:11
1422,-111.76187336771632,146,1,672.5374779575569,66546,0.0580,0.174796,2026-04-02 14:27:11
1423,-11.951457003715014,20,1,76.98483993193335,66573,0.0579,0.213413,2026-04-02 14:27:12
1424,-5.468646521375845,8,1,54.42591744078186,66591,0.0578,0.421711,2026-04-02 14:27:12
1425,-85.97936367059059,56,1,436.7849117030105,66664,0.0577,0.365251,2026-04-02 14:27:12
1426,-0.17082447938563994,9,1,19.614776257895905,66669,0.0576,0.317672,2026-04-02 14:27:12
1427,-0.6386868112335193,3,1,19.749396019749856,66693,0.0574,0.360977,2026-04-02 14:27:12
1428,-10.017978600565407,18,1,98.0241121542348,66693,0.0573,0.360977,2026-04-02 14:27:12
1429,-2.7882772672110403,6,1,36.23215676178398,66722,0.0572,0.395452,2026-04-02 14:27:13
1430,-4.591524786715658,6,1,44.95867541453536,66746,0.0571,0.075117,2026-04-02 14:27:13
1431,-15.039167966591949,9,1,116.4397209229119,66770,0.0570,0.263855,2026-04-02 14:27:13
1432,-0.16580062190024547,3,1,14.760977740461385,66801,0.0569,0.147279,2026-04-02 14:27:13
1433,-0.44128597241374445,1,1,17.499029889418818,66815,0.0568,0.423008,2026-04-02 14:27:13
1434,-76.36812923962113,122,1,539.2667750952353,66816,0.0566,0.750978,2026-04-02 14:27:13
1435,-8.145894871966664,9,1,78.71959650716737,66820,0.0565,0.064103,2026-04-02 14:27:14
1436,-13.55806855666827,54,1,149.46726635800073,66926,0.0564,0.148976,2026-04-02 14:27:14
1437,-23.349233089515952,26,1,192.52244031117203,67027,0.0563,0.343896,2026-04-02 14:27:15
1438,-9.494645599500455,27,1,73.70903863047663,67041,0.0562,0.386743,2026-04-02 14:27:15
1439,-13.000931773692274,16,1,103.8174207072863,67059,0.0561,0.368028,2026-04-02 14:27:15
1440,-35.066441428551975,45,1,331.99766545753226,67078,0.0560,0.329866,2026-04-02 14:27:15
1441,-133.10584032299047,138,1,537.5718982455575,67146,0.0559,0.407518,2026-04-02 14:27:16
1442,-303.8715762881012,200,0,1227.985558775751,67164,0.0557,0.150149,2026-04-02 14:27:16
1443,-7.549165493930128,15,1,89.62496932037507,67164,0.0556,0.150149,2026-04-02 14:27:16
1444,-21.685724648375277,14,1,173.41195495179477,67195,0.0555,0.069148,2026-04-02 14:27:16
1445,-18.044930523673994,32,1,147.43820631805906,67426,0.0554,0.156096,2026-04-02 14:27:18
1446,-39.80569031218033,50,1,310.96380537846824,67426,0.0553,0.156096,2026-04-02 14:27:18
1447,-60.994872293313215,59,1,330.6546230968967,67531,0.0552,0.255837,2026-04-02 14:27:19
1448,-43.72358315232131,54,1,325.40128090207907,67597,0.0551,0.463161,2026-04-02 14:27:19
1449,-42.81243501804866,30,1,227.4767521039307,67671,0.0550,0.180332,2026-04-02 14:27:20
1450,-16.186621800593468,15,1,105.18216026618546,67723,0.0549,0.301891,2026-04-02 14:27:20
1451,-4.897470627118614,9,1,71.6024672488189,67748,0.0548,0.422125,2026-04-02 14:27:21
1452,-3.972512163478827,12,1,40.16456395160975,67851,0.0546,0.445500,2026-04-02 14:27:21
1453,-136.80186577653694,89,1,648.6049968590373,67854,0.0545,0.447854,2026-04-02 14:27:21
1454,-1.5636376518584338,3,1,20.626479722420186,67881,0.0544,0.192709,2026-04-02 14:27:22
1455,-13.52634131595008,9,1,97.5475404822778,67960,0.0543,0.090574,2026-04-02 14:27:22
1456,-209.60027201184903,163,1,1141.1168322938177,68105,0.0542,0.185699,2026-04-02 14:27:23
1457,-0.8076383303359288,4,1,20.940327980096672,68143,0.0541,0.123193,2026-04-02 14:27:24
1458,-297.30902085492556,200,0,1379.1490099963933,68147,0.0540,0.303384,2026-04-02 14:27:24
1459,-28.000867987871906,25,1,221.81855573293691,68163,0.0539,0.615339,2026-04-02 14:27:24
1460,-146.15727262587538,108,1,727.8816287216636,68284,0.0538,0.302554,2026-04-02 14:27:25
1461,-102.83574630778024,103,1,680.3574330022675,68350,0.0537,0.127296,2026-04-02 14:27:25
1462,-29.40915039195825,65,1,241.93807400622387,68372,0.0536,0.611618,2026-04-02 14:27:25
1463,-93.06752564263874,88,1,422.31580614103876,68421,0.0535,0.195881,2026-04-02 14:27:26
1464,-23.153208447859203,44,1,207.2773424133531,68502,0.0533,0.227970,2026-04-02 14:27:26
1465,-58.97169693205399,66,1,342.46068768214104,68670,0.0532,0.264966,2026-04-02 14:27:28
1466,-40.2302823642634,42,1,312.62664306409675,68712,0.0531,0.095821,2026-04-02 14:27:28
1467,-3.9300783982083147,8,1,42.18609250385754,68740,0.0530,0.494946,2026-04-02 14:27:28
1468,-2.8334603946900954,6,1,37.567114744515365,68766,0.0529,0.130043,2026-04-02 14:27:28
1469,-287.6499023457805,200,0,1205.2881885451816,68781,0.0528,0.144318,2026-04-02 14:27:28
1470,-2.0620028925727607,3,1,26.60474517094628,68795,0.0527,0.066371,2026-04-02 14:27:29
1471,-93.59857442487136,61,1,468.34003350164414,68967,0.0526,0.610799,2026-04-02 14:27:30
1472,-188.83821617116658,119,1,799.6629431011481,69070,0.0525,0.506958,2026-04-02 14:27:31
1473,-26.61586509418409,48,1,226.236093977551,69122,0.0524,0.220171,2026-04-02 14:27:31
1474,-7.643266711797268,9,1,66.5845759607929,69138,0.0523,0.431308,2026-04-02 14:27:31
1475,-125.84977414955254,86,1,528.7535035853824,69349,0.0522,0.241754,2026-04-02 14:27:33
1476,-0.16470801830826465,1,1,14.677191741777087,69361,0.0521,0.152976,2026-04-02 14:27:33
1477,-51.00214452080041,32,1,205.0303270034568,69366,0.0520,0.656125,2026-04-02 14:27:33
1478,-16.612623146611412,18,1,97.965136044681,69498,0.0519,0.156710,2026-04-02 14:27:34
1479,-220.1335682001155,149,1,1059.146606910445,69503,0.0518,0.079918,2026-04-02 14:27:34
1480,-11.50669368146863,16,1,118.26483041004519,69615,0.0517,0.355070,2026-04-02 14:27:35
1481,-0.6915754519286319,3,1,13.710042719263015,69642,0.0516,0.099859,2026-04-02 14:27:35
1482,-1.290817260010995,3,1,27.657293411918335,69669,0.0515,0.352452,2026-04-02 14:27:35
1483,-0.7787471030374404,3,1,22.587143961212956,69696,0.0514,0.395860,2026-04-02 14:27:35
1484,-256.551040247697,200,0,1321.2752764064549,69734,0.0513,0.332138,2026-04-02 14:27:36
1485,-122.94308893133173,91,1,669.9414954639736,69754,0.0512,0.175773,2026-04-02 14:27:36
1486,-2.2754856575280678,6,1,31.639368557685504,69780,0.0510,0.473139,2026-04-02 14:27:36
1487,-276.3429558757894,200,0,1271.83350387783,69789,0.0509,0.377704,2026-04-02 14:27:36
1488,-12.732950466651646,9,1,89.68065856431258,69821,0.0508,0.213488,2026-04-02 14:27:36
1489,0.49559663951775096,5,1,7.968773562048014,69828,0.0507,0.455722,2026-04-02 14:27:36
1490,-11.967377692933063,20,1,113.34590903755654,69974,0.0506,0.768050,2026-04-02 14:27:37
1491,-69.47457344085106,69,1,462.8955460808372,69981,0.0505,0.071051,2026-04-02 14:27:38
1492,-0.020817914993392417,1,1,14.405555810282596,69986,0.0504,0.583540,2026-04-02 14:27:38
1493,-0.22543420860931404,1,1,17.471696544669523,69993,0.0503,0.411864,2026-04-02 14:27:38
1494,-5.1458119391825505,3,1,63.06394040898739,70012,0.0502,0.313621,2026-04-02 14:27:38
1495,-41.40078018380139,46,1,298.50037070219946,70013,0.0501,0.316310,2026-04-02 14:27:38
1496,-136.00899710950466,95,1,577.3262410685572,70013,0.0500,0.316310,2026-04-02 14:27:38
1497,0.050024847437598385,1,1,10.688091383941183,70024,0.0499,0.297938,2026-04-02 14:27:38
1498,0.09462517890015694,3,1,12.447762252907657,70050,0.0498,0.284076,2026-04-02 14:27:38
1499,-30.044415571077046,17,1,194.34924736067657,70114,0.0497,0.125231,2026-04-02 14:27:39
1500,-27.58034521968416,17,1,144.34451890980162,70174,0.0496,0.415974,2026-04-02 14:27:39
1501,-40.11844827218864,55,1,264.53748854626895,70199,0.0495,1.107065,2026-04-02 14:27:39
1502,-8.892220388008361,14,1,89.86839536646357,70302,0.0494,0.266665,2026-04-02 14:27:40
1503,-88.2395738144673,82,1,504.60164244457303,70344,0.0493,0.308407,2026-04-02 14:27:40
1504,-268.63003604163356,200,0,1178.5668912550639,70344,0.0492,0.308407,2026-04-02 14:27:40
1505,-15.03956550101227,28,1,140.96419015720622,70372,0.0491,0.472587,2026-04-02 14:27:41
1506,-5.1650282501547355,8,1,58.1138379045622,70405,0.0490,0.181042,2026-04-02 14:27:41
1507,-85.87411392531676,66,1,459.93199591590803,70471,0.0489,0.495242,2026-04-02 14:27:41
1508,-1.7588593972428397,7,1,23.68823530989307,70525,0.0488,0.470155,2026-04-02 14:27:42
1509,-17.847381570192393,23,1,116.49697839556902,70536,0.0488,0.128290,2026-04-02 14:27:42
1510,-42.645218432343526,41,1,281.23221356529336,70630,0.0487,0.018950,2026-04-02 14:27:43
1511,-93.80120070343364,100,1,495.98360321683265,70704,0.0486,0.209163,2026-04-02 14:27:43
1512,-63.95026044886195,66,1,343.30237706590447,70762,0.0485,0.156883,2026-04-02 14:27:44
1513,-2.055078804740755,8,1,41.050863826575075,70765,0.0484,0.213507,2026-04-02 14:27:44
1514,-15.259329489769781,35,1,134.7129938416369,70770,0.0483,0.240737,2026-04-02 14:27:44
1515,-12.957660117018687,12,1,105.29362235823601,70854,0.0482,0.994571,2026-04-02 14:27:44
1516,-13.686314081969478,20,1,108.65414713898126,70916,0.0481,0.556932,2026-04-02 14:27:45
1517,-26.103141105983735,27,1,188.5392343467369,70952,0.0480,0.322386,2026-04-02 14:27:45
1518,-15.862155716831333,23,1,140.4707869279266,71082,0.0479,0.030576,2026-04-02 14:27:46
1519,-32.513422346754716,34,1,272.0208270588044,71095,0.0478,0.198276,2026-04-02 14:27:46
1520,-128.55412116274607,108,1,612.3909834620041,71288,0.0477,0.109251,2026-04-02 14:27:48
1521,-204.36203411027083,185,1,1030.3978319461107,71396,0.0476,0.356555,2026-04-02 14:27:48
1522,-42.7447171264011,46,1,285.85907331400904,71615,0.0475,0.301728,2026-04-02 14:27:50
1523,-223.52036874397226,155,1,1031.6001971580988,71710,0.0474,0.134783,2026-04-02 14:27:51
1524,-258.0444457147521,200,0,1254.810567525838,71795,0.0473,0.322055,2026-04-02 14:27:51
1525,-5.1836362641878395,4,1,62.525656305303286,71829,0.0472,0.458587,2026-04-02 14:27:52
1526,-13.635602774799297,18,1,118.34028036859243,71840,0.0471,0.288222,2026-04-02 14:27:52
1527,-0.5026330658492143,1,1,17.641990473514713,71841,0.0470,0.158079,2026-04-02 14:27:52
1528,-25.180914545961386,35,1,207.25730300351788,71860,0.0469,0.344850,2026-04-02 14:27:52
1529,-111.29508057005171,112,1,771.0951677989918,71876,0.0468,0.131781,2026-04-02 14:27:52
1530,-2.7330743379077247,4,1,46.29244471692553,71892,0.0467,0.129310,2026-04-02 14:27:52
1531,-0.3981301464961268,2,1,19.577060277716598,71895,0.0467,0.178791,2026-04-02 14:27:52
1532,-16.163454242054947,18,1,157.52849970933397,72022,0.0466,0.135031,2026-04-02 14:27:53
1533,-20.471918507945887,36,1,155.32504695028516,72092,0.0465,0.535570,2026-04-02 14:27:54
1534,-24.109195902693042,20,1,187.74421740407394,72166,0.0464,0.387063,2026-04-02 14:27:54
1535,-136.83034378481727,129,1,704.580570595356,72294,0.0463,0.248615,2026-04-02 14:27:55
1536,-166.24328526559316,181,1,864.6266301681153,72331,0.0462,0.802607,2026-04-02 14:27:55
1537,-286.1716355954826,200,0,1160.726510588581,72333,0.0461,0.573918,2026-04-02 14:27:55
1538,-33.49973382463967,35,1,212.73256287350225,72397,0.0460,0.372711,2026-04-02 14:27:56
1539,-104.33557554453415,87,1,634.9566379823276,72424,0.0459,0.887554,2026-04-02 14:27:56
1540,-18.256595383403155,22,1,169.02569963899393,72464,0.0458,0.203497,2026-04-02 14:27:57
1541,-142.5506243838304,92,1,608.7965093244004,72501,0.0457,0.139970,2026-04-02 14:27:57
1542,-1.4225905437087347,3,1,21.744135565287785,72523,0.0456,0.190771,2026-04-02 14:27:57
1543,-19.277677465157996,21,1,175.35530624969587,72524,0.0455,0.245505,2026-04-02 14:27:57
1544,-20.199340670122066,22,1,158.4453922358641,72559,0.0455,0.519035,2026-04-02 14:27:57
1545,-57.43652679813492,44,1,322.16259149267927,72595,0.0454,0.322551,2026-04-02 14:27:58
1546,-12.021885882628812,26,1,106.32571288961715,72682,0.0453,0.291117,2026-04-02 14:27:58
1547,-55.68639817554428,60,1,348.22679450433674,72800,0.0452,0.253396,2026-04-02 14:27:59
1548,-2.0744521425784113,6,1,36.17537840111832,72833,0.0451,0.267961,2026-04-02 14:27:59
1549,-13.183314728155866,15,1,95.67761245312904,72912,0.0450,0.200550,2026-04-02 14:28:00
1550,-103.31628947885508,100,1,496.3166017847518,73048,0.0449,0.159474,2026-04-02 14:28:01
1551,-5.772359949308303,13,1,62.248525799525424,73116,0.0448,0.511606,2026-04-02 14:28:02
1552,-0.7723852810588573,1,1,24.76519336087296,73125,0.0447,0.382824,2026-04-02 14:28:02
1553,-5.308417608879308,4,1,71.85721117138364,73149,0.0446,0.172291,2026-04-02 14:28:02
1554,-127.07080250720504,118,1,739.6386404963434,73188,0.0446,0.045959,2026-04-02 14:28:02
1555,-244.87384963505343,200,0,1346.9858700805398,73192,0.0445,0.079556,2026-04-02 14:28:02
1556,-40.96841525297212,31,1,245.69140749063803,73315,0.0444,0.455624,2026-04-02 14:28:03
1557,-20.97646387924304,25,1,188.72530040513067,73418,0.0443,0.290858,2026-04-02 14:28:04
1558,-0.01769157452789945,2,1,13.30800507582173,73429,0.0442,0.149339,2026-04-02 14:28:04
1559,-155.89906397500621,127,1,724.3086177519128,73462,0.0441,0.214738,2026-04-02 14:28:04
1560,-317.33969622739727,200,0,1250.0702901100478,73485,0.0440,0.909946,2026-04-02 14:28:04
1561,-3.319174237819281,8,1,36.95164147606972,73496,0.0439,0.527534,2026-04-02 14:28:04
1562,-18.41247578710894,22,1,151.12657247191046,73517,0.0438,0.211477,2026-04-02 14:28:05
1563,-82.36593781007748,68,1,350.6546613171309,73758,0.0438,0.373455,2026-04-02 14:28:06
1564,-169.3555328511536,146,1,782.1381900990073,73770,0.0437,0.036426,2026-04-02 14:28:07
1565,-7.57996081288629,21,1,55.80003125787518,73843,0.0436,0.131111,2026-04-02 14:28:07
1566,-3.142269935144016,5,1,35.45477681162465,73866,0.0435,0.420925,2026-04-02 14:28:07
1567,-99.17180504672214,95,1,483.63445846377266,73875,0.0434,0.437737,2026-04-02 14:28:07
1568,-26.48952896883438,32,1,145.6666622733949,73897,0.0433,0.440271,2026-04-02 14:28:07
1569,-0.5726380815074105,2,1,18.401618714419296,73908,0.0432,0.156632,2026-04-02 14:28:08
1570,-89.51136945081589,101,1,516.2082215992508,73915,0.0431,0.208369,2026-04-02 14:28:08
1571,-2.6189719564888216,1,1,45.25175415142773,73919,0.0431,0.091056,2026-04-02 14:28:08
1572,-20.45516626526617,25,1,104.76455623137115,73951,0.0430,0.451832,2026-04-02 14:28:08
1573,-84.06300962861278,55,1,385.51571272495033,74047,0.0429,0.691825,2026-04-02 14:28:09
1574,-46.020679161956366,40,1,288.1433651196631,74169,0.0428,0.506433,2026-04-02 14:28:10
1575,-0.34704817229931406,7,1,18.98438667694902,74192,0.0427,0.200403,2026-04-02 14:28:10
1576,-21.150218109616016,30,1,126.75103628982541,74284,0.0426,0.506184,2026-04-02 14:28:10
1577,-88.79481979149233,114,1,651.1571830278883,74290,0.0425,0.251155,2026-04-02 14:28:11
1578,-2.2736816002906104,6,1,28.31504502727573,74302,0.0425,0.306556,2026-04-02 14:28:11
1579,-2.1155675354027244,2,1,28.50323930172877,74310,0.0424,0.122033,2026-04-02 14:28:11
1580,-8.008536133520172,10,1,78.03942853148637,74317,0.0423,0.400237,2026-04-02 14:28:11
1581,-12.526186769300505,11,1,72.12839219411855,74339,0.0422,0.907360,2026-04-02 14:28:11
1582,-302.9064313794412,200,0,1185.1026635519327,74446,0.0421,0.506633,2026-04-02 14:28:12
1583,-154.05711384522377,165,1,1004.388252848745,74669,0.0420,0.156869,2026-04-02 14:28:13
1584,-303.31672863368294,200,0,1171.6591571813067,74757,0.0420,0.335719,2026-04-02 14:28:14
1585,-217.79054058767724,200,0,1179.3040243242278,74957,0.0419,0.191221,2026-04-02 14:28:16
1586,0.5618747090230886,3,1,5.459009636905596,74960,0.0418,0.148324,2026-04-02 14:28:16
1587,-5.37806677536264,16,1,45.603941521430684,74976,0.0417,0.941507,2026-04-02 14:28:16
1588,-26.51686405076758,25,1,157.21638876475868,75001,0.0416,0.596968,2026-04-02 14:28:16
1589,-107.04876521429514,126,1,667.3406032998219,75127,0.0415,0.343051,2026-04-02 14:28:17
1590,-81.2424328265787,88,1,458.41447121320186,75215,0.0415,0.372495,2026-04-02 14:28:18
1591,-97.11769105810382,93,1,617.2642635039264,75308,0.0414,0.447035,2026-04-02 14:28:18
1592,-30.625527749275257,44,1,160.10335037239335,75352,0.0413,0.554023,2026-04-02 14:28:19
1593,-21.822332791800928,20,1,121.0579565515228,75372,0.0412,0.433570,2026-04-02 14:28:19
1594,-7.724274478150721,15,1,78.4236215978261,75387,0.0411,1.392498,2026-04-02 14:28:19
1595,-112.51662153509974,102,1,601.7383126160314,75489,0.0410,0.181918,2026-04-02 14:28:20
1596,-9.929415663406957,11,1,90.88786562686407,75500,0.0410,0.224904,2026-04-02 14:28:20
1597,-4.362947409613172,4,1,46.13369410509491,75504,0.0409,0.103651,2026-04-02 14:28:20
1598,-4.338685097083739,7,1,36.68438716614186,75511,0.0408,0.053028,2026-04-02 14:28:20
1599,-43.14739980917069,43,1,273.75903380207234,75554,0.0407,0.251326,2026-04-02 14:28:20
1600,-298.7102279532168,200,0,1364.7097154987043,75754,0.0406,0.331864,2026-04-02 14:28:22
